model,model_id,sample_position,video_id,question_index,condition,generation_step,module,layer,head,input_attention,generated_history_attention,video_attention,video_source_share,audio_attention,audio_source_share,transcription_attention,transcription_source_share,question_attention,question_source_share,other_text_attention,other_text_source_share,generated_token_id,generated_token
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,4,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,5,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,6,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,7,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,8,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,9,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,10,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,11,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,12,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,13,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,14,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.23.self_attn,23,15,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,1,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,2,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,3,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,4,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,5,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,6,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,7,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,8,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,9,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,10,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,11,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,12,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,13,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,14,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.29.self_attn,29,15,nan,nan,nan,0.0,0.0,0.0,nan,0.0,nan,0.0,nan,0.0,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,0,0.014284215867519379,0.9857158064842224,0.011178022250533104,0.7825436379710984,0.0,0.0,0.0012079377193003893,0.08456451026108455,0.0017534312792122364,0.1227530650246845,0.00014482406550087035,0.010138748030977548,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,1,8.280075292077527e-08,0.9999999403953552,7.634132259681792e-08,0.9219882658538406,0.0,0.0,1.059384802104546e-09,0.012794386098374948,5.356008969670256e-09,0.06468551046625082,4.403794690022167e-11,0.0005318544257968004,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,2,0.9493328928947449,0.05066710710525513,0.6084170341491699,0.6408890271293136,0.0,0.0,0.15538671612739563,0.1636799033198819,0.013085692189633846,0.013784092268974707,0.17244350910186768,0.18164703908662203,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,3,0.9829337000846863,0.01706629991531372,0.9641215205192566,0.9808611917936999,0.0,0.0,0.012259592302143574,0.012472450889706324,0.0018062831368297338,0.0018376449364531,0.004746301099658012,0.004828709300789145,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,4,0.9881226420402527,0.011877357959747314,0.9228078722953796,0.9339001385394705,0.0,0.0,0.04514119029045105,0.04568379305350657,0.0016406860668212175,0.0016604073189068586,0.018532924354076385,0.01875569242681256,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,5,0.985843300819397,0.014156699180603027,0.7328106164932251,0.7433337690524849,0.0,0.0,0.07152171432971954,0.07254876537708711,0.002157332142814994,0.0021883114091477804,0.17935368418693542,0.1819292011599239,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,6,0.9969231486320496,0.0030768513679504395,0.8577399253845215,0.8603872089453319,0.0,0.0,0.05528273805975914,0.05545335980573486,0.004224240779876709,0.004237278255272832,0.07967626303434372,0.0799221716775995,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,7,0.9966081976890564,0.0033918023109436035,0.9514876008033752,0.9547258421209989,0.0,0.0,0.020704708993434906,0.020775174277559788,0.0005874321796000004,0.0005894314144336191,0.023828530684113503,0.02390962741362885,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,8,0.99298495054245,0.007015049457550049,0.7564054727554321,0.7617491809339318,0.0,0.0,0.18064959347248077,0.18192581204155725,0.004529860801994801,0.00456186249300175,0.051400087773799896,0.05176320924674734,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,9,0.8104125261306763,0.18958747386932373,0.7281391620635986,0.8984796490499811,0.0,0.0,0.04819924011826515,0.05947494462899403,0.00231134332716465,0.0028520577516245767,0.03176277130842209,0.039193337077443505,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,10,0.999844491481781,0.00015550851821899414,0.9667397737503052,0.9668901334022312,0.0,0.0,0.017570506781339645,0.01757323956978545,0.0006179767660796642,0.0006180728816776453,0.014916233718395233,0.01491855368057207,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,11,0.9289572238922119,0.07104277610778809,0.7730571031570435,0.8321772879035626,0.0,0.0,0.07209543138742447,0.07760898944878628,0.020320024341344833,0.02187401509857099,0.06348466128110886,0.06833970353889521,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,12,0.8954811692237854,0.1045188307762146,0.6955220103263855,0.7767019946709465,0.0,0.0,0.17060165107250214,0.19051394594973095,0.0017060715472325683,0.0019052009197596115,0.027651455253362656,0.030878879650067116,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,13,0.988040566444397,0.011959433555603027,0.9079795479774475,0.9189699075261046,0.0,0.0,0.05993136018514633,0.06065678092633156,0.0013379640877246857,0.0013541590630631066,0.01879175193607807,0.019019210925420638,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,14,0.9966023564338684,0.003397643566131592,0.9795463681221008,0.9828858639540059,0.0,0.0,0.009539904072880745,0.009572427770507468,0.00023497722577303648,0.00023577831645296623,0.007281117606908083,0.00730594058894465,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.35.self_attn,35,15,0.005613105837255716,0.9943869113922119,0.005556928925216198,0.9899918309634113,0.0,0.0,1.1907919542863965e-05,0.002121449316673819,1.5801246036062366e-06,0.00028150629070959577,4.268881821190007e-05,0.007605204578285826,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,0,0.9965405464172363,0.003459453582763672,0.8995518684387207,0.902674629419536,0.0,0.0,0.023170001804828644,0.023250435607592143,0.0011448782170191407,0.0011488526193291465,0.07267378270626068,0.07292606705019435,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,1,0.9827589988708496,0.01724100112915039,0.8179454803466797,0.8322950807740921,0.0,0.0,0.10200650244951248,0.1037960502694087,0.004418060649186373,0.004495568755170439,0.05838894471526146,0.0594132893032249,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,2,0.9930307269096375,0.006969273090362549,0.9222226142883301,0.9286949429634812,0.0,0.0,0.04327750205993652,0.043581231564322614,0.0018369742901995778,0.0018498665151241956,0.025693627074360847,0.0258739496957166,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,3,0.9924419522285461,0.007558047771453857,0.8861382007598877,0.892886680948995,0.0,0.0,0.05200761556625366,0.05240368512180449,0.0033527612686157227,0.0033782945804407376,0.05094334855675697,0.05133131307313518,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,4,0.9985370635986328,0.0014629364013671875,0.9491153955459595,0.950505925263743,0.0,0.0,0.029118172824382782,0.029160833268866006,0.0003793350188061595,0.00037989077484923,0.019924171268939972,0.019953361768200322,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,5,0.9941861629486084,0.0058138370513916016,0.878328800201416,0.8834651224640095,0.0,0.0,0.05970730632543564,0.06005646482581556,0.001476426376029849,0.0014850602744771542,0.054673679172992706,0.05499340185025177,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,6,0.9977282285690308,0.0022717714309692383,0.963896632194519,0.9660913709707964,0.0,0.0,0.004850517958402634,0.00486156231678378,0.00032239724532701075,0.0003231313258415087,0.028658699244260788,0.028723953501209324,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,7,0.9984641075134277,0.0015358924865722656,0.8538432121276855,0.8551566407871128,0.0,0.0,0.05626461282372475,0.05635116215028098,0.0016239150427281857,0.0016264130382937642,0.08673232793807983,0.08686574438221699,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,8,0.9990755915641785,0.0009244084358215332,0.9598802328109741,0.9607683752018813,0.0,0.0,0.0036346320994198322,0.003637995092773069,0.0002580427099019289,0.00025828146746927386,0.03530270606279373,0.035335370377253345,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,9,0.9773989915847778,0.022601008415222168,0.9564741849899292,0.9785913360101582,0.0,0.0,0.0020045232959091663,0.0020508751422579075,0.00018644114607013762,0.00019075234134203223,0.018733829259872437,0.019167023315112042,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,10,0.9927443861961365,0.007255613803863525,0.8193726539611816,0.8253611557560581,0.0,0.0,0.09503702074289322,0.09573161235093276,0.024322692304849625,0.024500458167329483,0.05401197820901871,0.05440673244799146,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,11,0.989086925983429,0.010913074016571045,0.9061843156814575,0.916182685137059,0.0,0.0,0.060063570737838745,0.060726281138656,0.0007660123519599438,0.0007744641364036971,0.022072995081543922,0.022316537102739675,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,12,0.9763795733451843,0.023620426654815674,0.8072340488433838,0.8267625326057475,0.0,0.0,0.04767768830060959,0.0488310997097784,0.0006319156382232904,0.000647202845567813,0.12083590775728226,0.12375915172342769,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,13,0.9939637780189514,0.006036221981048584,0.9221755266189575,0.927775787219255,0.0,0.0,0.012971848249435425,0.013050624717219924,0.00028462213231250644,0.0002863506081476942,0.05853177234530449,0.058887228729766136,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,14,0.9998310208320618,0.00016897916793823242,0.9897990822792053,0.9899663659720142,0.0,0.0,0.00570506788790226,0.005706032088456796,0.000294645520625636,0.0002946953179952661,0.004032248165458441,0.004032929646554469,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.41.self_attn,41,15,0.9950452446937561,0.0049547553062438965,0.939781904220581,0.9444614797489099,0.0,0.0,0.03227062150835991,0.03243131071722452,0.0030605746433138847,0.0030758145517853653,0.019932158291339874,0.0200314090214806,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.47.self_attn,47,0,0.9999628067016602,3.719329833984375e-05,0.9943843483924866,0.9944213342018451,0.0,0.0,0.0016557266935706139,0.0016557882777980177,3.1258579838322476e-05,3.125974249125098e-05,0.0038915076293051243,0.003891652372692857,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.47.self_attn,47,1,0.9996957182884216,0.00030428171157836914,0.9849697947502136,0.9852695942687238,0.0,0.0,0.006187547463923693,0.006189430794519545,0.0011829669820144773,0.0011833270467936326,0.00735537800937891,0.007357616797611225,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.47.self_attn,47,2,0.998657763004303,0.0013422369956970215,0.9633423089981079,0.9646370805750769,0.0,0.0,0.015804601833224297,0.015825843866349835,0.0022666766308248043,0.0022697231371895297,0.017244134098291397,0.017267310921826876,39546,වා
gemma-12B,google/gemma-3-12b-it,1,91,1,transcription_video,16,model.language_model.layers.47.self_attn,47,3,0.9999055862426758,9.441375732421875e-05,0.9967473745346069,0.9968414900851426,0.0,0.0,0.0014776613097637892,0.0014778008344931506,0.00015679298667237163,0.00015680779148514345,0.0015237457118928432,0.0015238895880345968,39546,වා
