id,video_id,video_name,pool_id,pool_item,question_category,question,annotator,human_answer,caption,foil
video067_spaziale_01,video067,video067.mp4,video067_spaziale,1,spaziale,Dove mette le mani l'uomo col cappello?,Memmo,sulle braccia dell'altro uomo,L'uomo col cappello mette le mani sulle braccia dell'altro uomo.,L'uomo col cappello mette le mani sulle spalle dell'altro uomo.
video067_spaziale_02,video067,video067.mp4,video067_spaziale,2,spaziale,Dove mette le mani l'uomo col cappello?,barbara,addosso a l'altro uomo,L'uomo col cappello mette le mani addosso all'altro uomo.,L'uomo col cappello mette le mani sopra il tavolo.
video067_spaziale_03,video067,video067.mp4,video067_spaziale,3,spaziale,Dove mette le mani l'uomo col cappello?,eli,"sulla giacca e sulle mani dell'uomo con il completo grigio, quindi addosso a lui","L'uomo col cappello mette le mani sulla giacca e sulle mani dell'uomo con il completo grigio, quindi addosso a lui.","L'uomo col cappello mette le mani sulla giacca e sulle mani dell'uomo con il completo grigio, quindi al suo fianco."
video067_spaziale_04,video067,video067.mp4,video067_spaziale,4,spaziale,Dove mette le mani l'uomo col cappello?,michela,sulla giacca e sulle mani dell'uomo con il completo grigio,L'uomo col cappello mette le mani sulla giacca e sulle mani dell'uomo con il completo grigio.,L'uomo col cappello mette le mani su un tavolo accanto all'uomo con il completo grigio.
video067_temporale_01,video067,video067.mp4,video067_temporale,1,temporale,L'uomo con il cappello ride prima o dopo che l'uomo in grigio scansi le sue mani?,Memmo,Prima,L'uomo con il cappello ride prima che l'uomo in grigio scansi le sue mani.,L'uomo con il cappello ride dopo che l'uomo in grigio scansi le sue mani.
video067_temporale_02,video067,video067.mp4,video067_temporale,2,temporale,L'uomo con il cappello ride prima o dopo che l'uomo in grigio scansi le sue mani?,barbara,dopo,L'uomo con il cappello ride dopo che l'uomo in grigio scansi le sue mani.,L'uomo con il cappello ride mentre l'uomo in grigio scansi le sue mani.
video067_temporale_03,video067,video067.mp4,video067_temporale,3,temporale,L'uomo con il cappello ride prima o dopo che l'uomo in grigio scansi le sue mani?,eli,"dopo aver iniziato a importunare l'altro uomo, quello con il cappello si mette a ridere",L'uomo con il cappello ride dopo aver iniziato a importunare l'altro uomo.,L'uomo con il cappello ride mentre inizia a importunare l'altro uomo.
video067_temporale_04,video067,video067.mp4,video067_temporale,4,temporale,L'uomo con il cappello ride prima o dopo che l'uomo in grigio scansi le sue mani?,michela,l'uomo con il cappello ride dopo aver iniziato ad importunare l'uomo,L'uomo con il cappello ride dopo aver iniziato ad importunare l'uomo in grigio.,L'uomo con il cappello ride mentre sta importunando l'uomo in grigio.
video068_causale_01,video068,video068.mp4,video068_causale,1,causale,Perché la ragazza tira fuori un foglio da mostrare al ragazzo?,Memmo,Perchè è il palinsesto delle attività della palestra,La ragazza tira fuori un foglio da mostrare al ragazzo perché è il palinsesto delle attività della palestra.,La ragazza tira fuori un foglio da mostrare al ragazzo perché è la lista della spesa.
video068_causale_02,video068,video068.mp4,video068_causale,2,causale,Perché la ragazza tira fuori un foglio da mostrare al ragazzo?,barbara,per spiegare cosa si fa nella palestra,La ragazza tira fuori un foglio per spiegare cosa si fa nella palestra.,La ragazza tira fuori un foglio per mostrare i compiti di matematica.
video068_causale_03,video068,video068.mp4,video068_causale,3,causale,Perché la ragazza tira fuori un foglio da mostrare al ragazzo?,eli,perché il volantino contiene il programma e gli serve per capire che cosa si fa nella palestra e come funziona la struttura,La ragazza mostra il volantino al ragazzo perché contiene il programma e gli serve per capire che cosa si fa nella palestra e come funziona la struttura.,La ragazza mostra il volantino al ragazzo perché contiene delle immagini interessanti che vuole condividere con lui.
video068_causale_04,video068,video068.mp4,video068_causale,4,causale,Perché la ragazza tira fuori un foglio da mostrare al ragazzo?,michela,perché il ragazzo vuole informazioni su come funziona all'interno della struttura e sul foglio c'è il programma,La ragazza tira fuori un foglio da mostrare al ragazzo perché lui vuole informazioni su come funziona all'interno della struttura e sul foglio c'è il programma.,La ragazza tira fuori un foglio da mostrare al ragazzo perché lui vuole informazioni su un evento esterno alla struttura e sul foglio c'è la mappa.
video068_spaziale_01,video068,video068.mp4,video068_spaziale,1,spaziale,Dove si trova la reception?,Memmo,A circa 15/20 metri dall'entrata,La reception si trova a circa 15/20 metri dall'entrata.,La reception si trova subito accanto all'entrata.
video068_spaziale_02,video068,video068.mp4,video068_spaziale,2,spaziale,Dove si trova la reception?,barbara,alla fine del corridoio,La reception si trova alla fine del corridoio.,La reception si trova all'inizio del corridoio.
video068_spaziale_03,video068,video068.mp4,video068_spaziale,3,spaziale,Dove si trova la reception?,eli,in fondo al corridoio,La reception si trova in fondo al corridoio.,La reception si trova all'inizio del corridoio.
video068_spaziale_04,video068,video068.mp4,video068_spaziale,4,spaziale,Dove si trova la reception?,michela,alla fine del corridoio,La reception si trova alla fine del corridoio.,La reception si trova all'inizio del corridoio.
video068_temporale_01,video068,video068.mp4,video068_temporale,1,temporale,Il ragazzo trova un volantino prima o dopo essere andato a parlare con la donna?,Memmo,prima,Il ragazzo trova un volantino prima di andare a parlare con la donna.,Il ragazzo trova un volantino dopo aver parlato con la donna.
video068_temporale_02,video068,video068.mp4,video068_temporale,2,temporale,Il ragazzo trova un volantino prima o dopo essere andato a parlare con la donna?,barbara,prima,Il ragazzo trova un volantino prima di andare a parlare con la donna nel video.,Il ragazzo trova un volantino dopo aver parlato con la donna nel video.
video068_temporale_03,video068,video068.mp4,video068_temporale,3,temporale,Il ragazzo trova un volantino prima o dopo essere andato a parlare con la donna?,eli,prima di entrare in palestra: il ragazzo ha già il volantino in mano,Il ragazzo ha già il volantino in mano prima di entrare in palestra.,Il ragazzo ha il volantino in mano solo dopo essere entrato in palestra.
video068_temporale_04,video068,video068.mp4,video068_temporale,4,temporale,Il ragazzo trova un volantino prima o dopo essere andato a parlare con la donna?,michela,il ragazzo entra in aplestra già con il volantino in mano,Il ragazzo entra in palestra già con il volantino in mano.,Il ragazzo entra in palestra senza il volantino in mano.
video069_causale_01,video069,video069.mp4,video069_causale,1,causale,Perché il ragazzo si trova in terra a fare flessioni?,Memmo,perchè l'allenatore gli ha detto di fare così,Il ragazzo si trova in terra a fare flessioni perché l'allenatore gli ha detto di fare così.,Il ragazzo si trova in terra a fare flessioni perché è caduto accidentalmente.
video069_causale_02,video069,video069.mp4,video069_causale,2,causale,Perché il ragazzo si trova in terra a fare flessioni?,barbara,perchè l'allenatore voleva vedere come le faceva,Il ragazzo si trova in terra a fare flessioni perché l'allenatore voleva vedere come le faceva.,Il ragazzo si trova in terra a fare flessioni perché ha perso una scommessa con l'allenatore.
video069_causale_03,video069,video069.mp4,video069_causale,3,causale,Perché il ragazzo si trova in terra a fare flessioni?,eli,"perché l'istruttore vuole osservare come esegue gli esercizi e valutarne le capacità fisiche, ma non è soddisfatto del risultato","Il ragazzo è a terra a fare flessioni perché l'istruttore vuole osservare l'esecuzione degli esercizi e valutarne le capacità fisiche, ma non è soddisfatto del risultato.","Il ragazzo è a terra a fare flessioni perché ha deciso di allenarsi autonomamente, ma è molto soddisfatto del suo progresso."
video069_causale_04,video069,video069.mp4,video069_causale,4,causale,Perché il ragazzo si trova in terra a fare flessioni?,michela,"perché c'è l'istruttore che vuole verificare le sue abilità fisiche, ma non è contetno del risultato","Il ragazzo si trova in terra a fare flessioni perché l'istruttore vuole verificare le sue abilità fisiche, ma non è contento del risultato.","Il ragazzo si trova in terra a fare flessioni perché vuole migliorare la sua resistenza fisica, ed è soddisfatto del risultato."
video069_spaziale_01,video069,video069.mp4,video069_spaziale,1,spaziale,Dove si trova il ragazzo quando fa l'esercizio?,Memmo,In terra,Il ragazzo si trova in terra quando fa l'esercizio.,Il ragazzo si trova su una sedia quando fa l'esercizio.
video069_spaziale_02,video069,video069.mp4,video069_spaziale,2,spaziale,Dove si trova il ragazzo quando fa l'esercizio?,barbara,palestra,Il ragazzo si trova in palestra quando fa l'esercizio.,Il ragazzo si trova in cucina quando fa l'esercizio.
video069_spaziale_03,video069,video069.mp4,video069_spaziale,3,spaziale,Dove si trova il ragazzo quando fa l'esercizio?,eli,"in palestra, accanto all'istruttore che lo sprona",Il ragazzo si trova in palestra accanto all'istruttore che lo sprona mentre fa l'esercizio.,Il ragazzo si trova in un parco accanto all'istruttore che lo sprona mentre fa l'esercizio.
video069_spaziale_04,video069,video069.mp4,video069_spaziale,4,spaziale,Dove si trova il ragazzo quando fa l'esercizio?,michela,affianco all'istruttore che lo sprona,Il ragazzo si trova affianco all'istruttore che lo sprona.,Il ragazzo si trova di fronte all'istruttore che lo sprona.
video069_temporale_01,video069,video069.mp4,video069_temporale,1,temporale,L'allenatore rimprovera il ragazzo prima o dopo avergli detto che deve fare le flessioni?,Memmo,Dopo,L'allenatore rimprovera il ragazzo dopo avergli detto che deve fare le flessioni.,L'allenatore rimprovera il ragazzo prima di avergli detto che deve fare le flessioni.
video069_temporale_02,video069,video069.mp4,video069_temporale,2,temporale,L'allenatore rimprovera il ragazzo prima o dopo avergli detto che deve fare le flessioni?,barbara,dopo,L'allenatore rimprovera il ragazzo dopo avergli detto che deve fare le flessioni.,L'allenatore rimprovera il ragazzo prima di dirgli che deve fare le flessioni.
video069_temporale_03,video069,video069.mp4,video069_temporale,3,temporale,L'allenatore rimprovera il ragazzo prima o dopo avergli detto che deve fare le flessioni?,eli,in un momento seguente,L'allenatore rimprovera il ragazzo in un momento seguente a quando gli dice che deve fare le flessioni.,L'allenatore rimprovera il ragazzo mentre gli dice che deve fare le flessioni.
video069_temporale_04,video069,video069.mp4,video069_temporale,4,temporale,L'allenatore rimprovera il ragazzo prima o dopo avergli detto che deve fare le flessioni?,michela,dopo,L'allenatore rimprovera il ragazzo dopo avergli detto che deve fare le flessioni.,L'allenatore rimprovera il ragazzo mentre gli dice che deve fare le flessioni.
video070_causale_01,video070,video070.mp4,video070_causale,1,causale,Perché la donna oppone resistenza all'uomo?,Memmo,Perchè non vuole tornare a casa,La donna oppone resistenza all'uomo perché non vuole tornare a casa.,La donna oppone resistenza all'uomo perché vuole rimanere al parco.
video070_causale_02,video070,video070.mp4,video070_causale,2,causale,Perché la donna oppone resistenza all'uomo?,barbara,vuole essere lasciata,La donna oppone resistenza all'uomo perché vuole essere lasciata.,La donna oppone resistenza all'uomo perché cerca attenzione.
video070_causale_03,video070,video070.mp4,video070_causale,3,causale,Perché la donna oppone resistenza all'uomo?,eli,perché vuole essere lasciata e non desidera essere presa in braccio dall'uomo,La donna oppone resistenza perché vuole essere lasciata e non desidera essere presa in braccio dall'uomo.,La donna oppone resistenza perché vuole essere presa in braccio dall'uomo.
video070_causale_04,video070,video070.mp4,video070_causale,4,causale,Perché la donna oppone resistenza all'uomo?,michela,perché non vuole essere presa in braccio dall'uomo,La donna oppone resistenza all'uomo perché non vuole essere presa in braccio.,La donna oppone resistenza all'uomo perché vuole essere presa in braccio.
video070_spaziale_01,video070,video070.mp4,video070_spaziale,1,spaziale,Dove si trova la donna quando inizia a scalciare?,Memmo,in braccio all'uomo,"Quando la donna inizia a scalciare, si trova in braccio all'uomo.","Quando la donna inizia a scalciare, si trova seduta a terra."
